query_record_id,total_interactions,clicks,cart_additions,purchases,unique_products,purchase_share_percent
62612,1,1,0,0,1,0.0
62613,1,1,0,0,1,0.0
62615,1,1,0,0,1,0.0
62616,4,4,0,0,4,0.0
62617,1,1,0,0,1,0.0
62618,2,2,0,0,2,0.0
62619,3,2,1,0,3,0.0
62620,2,1,0,1,2,50.0
62621,3,2,1,0,3,0.0
62622,1,0,1,0,1,0.0
62623,3,1,2,0,3,0.0
62625,4,4,0,0,4,0.0
62626,1,1,0,0,1,0.0
62627,3,1,2,0,3,0.0
62628,3,2,1,0,3,0.0
62629,1,0,1,0,1,0.0
62630,2,2,0,0,2,0.0
62631,1,1,0,0,1,0.0
62632,1,1,0,0,1,0.0
62633,3,3,0,0,3,0.0
62634,1,1,0,0,1,0.0
62635,2,1,1,0,2,0.0
62638,1,1,0,0,1,0.0
62639,1,1,0,0,1,0.0
62640,3,1,2,0,3,0.0
62641,6,5,1,0,6,0.0
62643,2,1,0,1,2,50.0
62644,1,0,1,0,1,0.0
62646,3,3,0,0,3,0.0
62647,1,1,0,0,1,0.0
62649,1,0,1,0,1,0.0
62650,1,1,0,0,1,0.0
62651,1,1,0,0,1,0.0
62652,1,0,1,0,1,0.0
62654,2,2,0,0,2,0.0
62655,1,0,1,0,1,0.0
62656,1,1,0,0,1,0.0
62657,4,4,0,0,4,0.0
62658,1,1,0,0,1,0.0
62659,15,15,0,0,15,0.0
61993,1,1,0,0,1,0.0
61999,1,1,0,0,1,0.0
62004,1,0,1,0,1,0.0
62005,1,0,1,0,1,0.0
62010,1,1,0,0,1,0.0
62027,2,1,0,1,2,50.0
62041,1,1,0,0,1,0.0
62053,1,0,0,1,1,100.0
62070,1,1,0,0,1,0.0
62086,1,1,0,0,1,0.0
62103,2,2,0,0,2,0.0
62116,6,3,0,3,4,50.0
62117,1,1,0,0,1,0.0
62118,1,0,0,1,1,100.0
62131,1,1,0,0,1,0.0
62134,2,2,0,0,2,0.0
62140,1,1,0,0,1,0.0
62149,1,0,1,0,1,0.0
62152,1,0,1,0,1,0.0
62171,1,0,1,0,1,0.0
62179,5,4,0,1,3,20.0
62185,2,1,1,0,2,0.0
62186,1,1,0,0,1,0.0
62201,1,0,0,1,1,100.0
62206,1,0,0,1,1,100.0
62217,1,1,0,0,1,0.0
62227,1,1,0,0,1,0.0
62240,1,0,1,0,1,0.0
62255,1,0,1,0,1,0.0
62257,1,1,0,0,1,0.0
62265,1,1,0,0,1,0.0
62272,1,0,1,0,1,0.0
62317,1,1,0,0,1,0.0
62334,1,0,1,0,1,0.0
62338,2,2,0,0,2,0.0
62340,2,1,1,0,2,0.0
62360,1,0,0,1,1,100.0
62361,1,1,0,0,1,0.0
62362,1,1,0,0,1,0.0
62371,1,0,1,0,1,0.0
62376,1,1,0,0,1,0.0
62405,1,0,1,0,1,0.0
62407,1,0,1,0,1,0.0
62440,1,1,0,0,1,0.0
62443,1,1,0,0,1,0.0
62447,1,1,0,0,1,0.0
62449,1,0,1,0,1,0.0
62452,10,5,4,1,8,10.0
62455,1,1,0,0,1,0.0
62456,1,1,0,0,1,0.0
62466,1,0,1,0,1,0.0
62477,1,0,1,0,1,0.0
62479,1,1,0,0,1,0.0
62491,1,0,1,0,1,0.0
62501,1,0,1,0,1,0.0
62514,2,1,1,0,2,0.0
62539,1,1,0,0,1,0.0
62546,1,0,0,1,1,100.0
62550,1,1,0,0,1,0.0
62553,2,2,0,0,2,0.0
62555,1,1,0,0,1,0.0
62582,1,1,0,0,1,0.0
62609,1,1,0,0,1,0.0
62614,3,1,2,0,3,0.0
62624,1,0,1,0,1,0.0
62636,1,0,1,0,1,0.0
62637,1,1,0,0,1,0.0
62642,1,1,0,0,1,0.0
62645,2,0,2,0,2,0.0
62653,1,0,0,1,1,100.0
62661,1,1,0,0,1,0.0
62662,1,0,0,1,1,100.0
62663,1,1,0,0,1,0.0
62664,2,1,1,0,2,0.0
62666,4,4,0,0,4,0.0
62667,2,1,1,0,2,0.0
62668,4,4,0,0,4,0.0
62669,1,0,1,0,1,0.0
62670,6,6,0,0,6,0.0
62671,1,0,0,1,1,100.0
62672,9,9,0,0,9,0.0
62673,2,2,0,0,2,0.0
62674,1,0,0,1,1,100.0
62675,1,1,0,0,1,0.0
62676,1,1,0,0,1,0.0
62677,1,1,0,0,1,0.0
62678,3,3,0,0,2,0.0
62679,5,3,2,0,5,0.0
62680,2,0,2,0,2,0.0
62681,1,1,0,0,1,0.0
62682,1,1,0,0,1,0.0
62683,7,7,0,0,7,0.0
62684,3,3,0,0,3,0.0
62685,2,2,0,0,2,0.0
62686,1,1,0,0,1,0.0
62687,1,1,0,0,1,0.0
62689,2,2,0,0,2,0.0
62690,4,4,0,0,4,0.0
62691,1,0,1,0,1,0.0
62692,1,1,0,0,1,0.0
62694,2,2,0,0,2,0.0
62695,1,1,0,0,1,0.0
62696,3,3,0,0,3,0.0
62697,9,8,1,0,9,0.0
62699,1,1,0,0,1,0.0
62700,7,3,2,2,6,28.57
62701,2,1,1,0,2,0.0
62702,1,1,0,0,1,0.0
62703,2,1,1,0,2,0.0
62705,7,5,0,2,7,28.57
62706,1,1,0,0,1,0.0
62707,1,0,1,0,1,0.0
62708,4,3,1,0,4,0.0
62709,1,1,0,0,1,0.0
62713,1,1,0,0,1,0.0
62714,1,0,1,0,1,0.0
62715,1,1,0,0,1,0.0
62717,1,1,0,0,1,0.0
62718,1,0,1,0,1,0.0
62719,3,0,3,0,3,0.0
62720,4,3,1,0,3,0.0
62721,2,1,1,0,2,0.0
62722,1,1,0,0,1,0.0
62723,2,2,0,0,2,0.0
62724,1,0,1,0,1,0.0
62726,4,4,0,0,4,0.0
62727,1,1,0,0,1,0.0
62728,1,0,1,0,1,0.0
62729,1,1,0,0,1,0.0
62730,1,1,0,0,1,0.0
62731,1,0,0,1,1,100.0
62732,1,1,0,0,1,0.0
62733,5,2,3,0,5,0.0
62734,1,0,1,0,1,0.0
62735,2,2,0,0,2,0.0
62736,3,2,1,0,2,0.0
62737,1,1,0,0,1,0.0
62738,4,2,1,1,3,25.0
62739,4,4,0,0,4,0.0
62740,1,0,1,0,1,0.0
62741,2,1,1,0,2,0.0
62742,1,1,0,0,1,0.0
62744,3,3,0,0,3,0.0
62745,2,2,0,0,2,0.0
62746,3,1,2,0,3,0.0
62747,6,5,0,1,5,16.67
62748,1,1,0,0,1,0.0
62749,4,3,1,0,4,0.0
62750,1,1,0,0,1,0.0
62751,1,0,1,0,1,0.0
62752,4,4,0,0,4,0.0
62753,1,0,1,0,1,0.0
62755,2,2,0,0,2,0.0
62756,1,0,1,0,1,0.0
62757,1,1,0,0,1,0.0
62758,2,2,0,0,2,0.0
62759,5,5,0,0,4,0.0
62760,1,1,0,0,1,0.0
62761,2,1,1,0,2,0.0
62762,3,0,3,0,3,0.0
62763,8,7,0,1,8,12.5
62764,3,0,3,0,2,0.0
62765,3,3,0,0,3,0.0
62766,1,0,0,1,1,100.0
62767,3,0,3,0,3,0.0
62768,2,2,0,0,2,0.0
62769,4,4,0,0,4,0.0
62770,1,1,0,0,1,0.0
62771,1,1,0,0,1,0.0
62772,3,2,1,0,3,0.0
62773,2,1,1,0,2,0.0
62774,2,2,0,0,2,0.0
62775,1,0,1,0,1,0.0
62776,2,2,0,0,2,0.0
62777,2,2,0,0,2,0.0
62778,5,2,3,0,5,0.0
62779,1,1,0,0,1,0.0
62781,3,3,0,0,3,0.0
62782,1,1,0,0,1,0.0
62783,1,1,0,0,1,0.0
62784,1,1,0,0,1,0.0
62785,3,2,1,0,3,0.0
62786,1,1,0,0,1,0.0
62787,4,4,0,0,4,0.0
62788,2,2,0,0,2,0.0
62789,5,4,1,0,5,0.0
62790,2,0,1,1,2,50.0
62791,1,1,0,0,1,0.0
62792,3,2,0,1,3,33.33
62794,3,3,0,0,3,0.0
62795,3,2,1,0,3,0.0
62796,7,6,1,0,7,0.0
62798,1,1,0,0,1,0.0
62799,13,12,1,0,13,0.0
62800,1,1,0,0,1,0.0
62801,1,1,0,0,1,0.0
62802,1,1,0,0,1,0.0
62803,2,2,0,0,2,0.0
62804,4,4,0,0,4,0.0
62805,2,2,0,0,2,0.0
62806,3,2,1,0,2,0.0
62807,2,2,0,0,2,0.0
62808,3,1,2,0,3,0.0
62809,2,1,1,0,2,0.0
62810,1,0,1,0,1,0.0
62811,3,3,0,0,3,0.0
62812,2,2,0,0,2,0.0
62813,6,5,1,0,6,0.0
62814,1,0,1,0,1,0.0
62815,2,1,0,1,2,50.0
62816,3,3,0,0,3,0.0
62817,1,0,0,1,1,100.0
62818,1,1,0,0,1,0.0
62820,4,3,1,0,4,0.0
62821,2,2,0,0,2,0.0
62822,5,4,1,0,5,0.0
62823,1,1,0,0,1,0.0
62824,1,1,0,0,1,0.0
62825,1,0,0,1,1,100.0
62826,1,1,0,0,1,0.0
62827,4,4,0,0,4,0.0
62828,2,0,1,1,2,50.0
62830,1,0,1,0,1,0.0
62831,3,3,0,0,3,0.0
62833,1,0,1,0,1,0.0
62834,4,4,0,0,4,0.0
62835,1,1,0,0,1,0.0
62836,3,0,2,1,3,33.33
62838,1,1,0,0,1,0.0
62839,2,2,0,0,2,0.0
62841,7,5,2,0,7,0.0
62842,1,1,0,0,1,0.0
62843,1,1,0,0,1,0.0
62844,1,1,0,0,1,0.0
62845,6,2,3,1,6,16.67
62846,1,1,0,0,1,0.0
62847,3,2,1,0,3,0.0
62848,2,1,0,1,2,50.0
62849,1,0,1,0,1,0.0
62850,1,0,0,1,1,100.0
62852,3,2,1,0,3,0.0
62853,1,0,0,1,1,100.0
62854,2,0,2,0,2,0.0
62855,2,1,0,1,2,50.0
62856,1,0,1,0,1,0.0
62857,2,2,0,0,2,0.0
62858,1,1,0,0,1,0.0
62859,5,2,2,1,4,20.0
62861,1,0,0,1,1,100.0
62862,1,0,1,0,1,0.0
62863,1,0,1,0,1,0.0
62864,1,1,0,0,1,0.0
62865,1,1,0,0,1,0.0
62866,5,5,0,0,5,0.0
62867,3,3,0,0,3,0.0
62869,2,1,1,0,2,0.0
62870,3,3,0,0,3,0.0
62871,1,0,1,0,1,0.0
62872,1,0,0,1,1,100.0
62873,3,2,1,0,3,0.0
62874,1,1,0,0,1,0.0
62875,2,2,0,0,2,0.0
62877,1,1,0,0,1,0.0
62878,6,6,0,0,6,0.0
62879,1,1,0,0,1,0.0
62881,2,0,2,0,2,0.0
62882,1,0,0,1,1,100.0
62883,2,2,0,0,2,0.0
62884,1,1,0,0,1,0.0
62885,2,1,1,0,2,0.0
62886,1,1,0,0,1,0.0
62887,1,0,0,1,1,100.0
62889,1,1,0,0,1,0.0
62890,2,1,1,0,2,0.0
62891,2,2,0,0,2,0.0
62892,1,0,1,0,1,0.0
62894,5,1,2,2,4,40.0
62895,1,0,1,0,1,0.0
62898,3,0,1,2,3,66.67
62899,1,1,0,0,1,0.0
62900,10,9,0,1,9,10.0
62901,5,5,0,0,5,0.0
62902,3,3,0,0,3,0.0
62903,3,3,0,0,3,0.0
62904,4,4,0,0,4,0.0
62905,1,1,0,0,1,0.0
62906,1,1,0,0,1,0.0
62907,1,1,0,0,1,0.0
62908,1,1,0,0,1,0.0
62909,1,1,0,0,1,0.0
5075,3,2,0,1,3,33.33
62910,1,1,0,0,1,0.0
62911,1,1,0,0,1,0.0
62912,2,1,0,1,2,50.0
62913,2,1,1,0,2,0.0
62914,1,1,0,0,1,0.0
62915,2,2,0,0,2,0.0
62916,3,2,0,1,3,33.33
62917,1,0,0,1,1,100.0
62918,4,4,0,0,4,0.0
62919,1,0,1,0,1,0.0
62920,3,0,3,0,3,0.0
62921,3,3,0,0,3,0.0
62922,1,1,0,0,1,0.0
62924,1,1,0,0,1,0.0
62925,3,3,0,0,3,0.0
62926,1,0,1,0,1,0.0
62927,3,3,0,0,3,0.0
62928,2,2,0,0,2,0.0
62929,1,1,0,0,1,0.0
62930,4,3,1,0,4,0.0
62931,3,2,1,0,3,0.0
62932,11,7,4,0,11,0.0
62934,4,4,0,0,4,0.0
62935,5,4,1,0,5,0.0
62936,3,2,1,0,3,0.0
62937,1,1,0,0,1,0.0
62938,1,1,0,0,1,0.0
62939,2,2,0,0,2,0.0
62940,5,2,1,2,5,40.0
62941,3,0,3,0,3,0.0
62942,5,5,0,0,5,0.0
62943,2,2,0,0,2,0.0
62944,1,0,1,0,1,0.0
62946,1,1,0,0,1,0.0
62947,3,1,2,0,3,0.0
62948,6,6,0,0,6,0.0
62949,2,2,0,0,2,0.0
62951,1,0,1,0,1,0.0
62952,1,0,1,0,1,0.0
62953,1,1,0,0,1,0.0
62954,3,3,0,0,3,0.0
62955,1,1,0,0,1,0.0
62957,4,4,0,0,4,0.0
62959,6,2,3,1,6,16.67
62960,1,1,0,0,1,0.0
62961,1,1,0,0,1,0.0
62962,1,1,0,0,1,0.0
62963,1,0,1,0,1,0.0
62964,4,3,1,0,4,0.0
62966,3,2,1,0,3,0.0
62967,3,3,0,0,3,0.0
62968,6,6,0,0,6,0.0
62969,1,0,0,1,1,100.0
62970,1,0,1,0,1,0.0
62971,2,0,1,1,2,50.0
62972,1,0,1,0,1,0.0
62974,2,2,0,0,1,0.0
62976,1,0,1,0,1,0.0
62978,4,3,1,0,3,0.0
62979,2,2,0,0,2,0.0
62980,2,0,1,1,2,50.0
62981,2,2,0,0,2,0.0
62982,3,2,1,0,3,0.0
62983,4,4,0,0,4,0.0
62984,1,0,1,0,1,0.0
62985,5,4,1,0,5,0.0
62986,3,2,1,0,3,0.0
62987,9,7,2,0,9,0.0
62988,5,3,2,0,3,0.0
62989,3,0,3,0,3,0.0
62991,1,1,0,0,1,0.0
62992,1,0,0,1,1,100.0
62993,4,4,0,0,4,0.0
62994,1,0,1,0,1,0.0
62995,3,3,0,0,3,0.0
62996,3,3,0,0,3,0.0
62997,1,0,1,0,1,0.0
62998,1,1,0,0,1,0.0
62999,1,0,1,0,1,0.0
63000,1,1,0,0,1,0.0
63002,11,7,2,2,11,18.18
63003,1,0,1,0,1,0.0
63004,4,3,1,0,4,0.0
63005,1,1,0,0,1,0.0
63006,1,1,0,0,1,0.0
63007,2,2,0,0,2,0.0
63008,1,0,1,0,1,0.0
63009,1,0,0,1,1,100.0
63010,8,4,3,1,8,12.5
63011,2,1,1,0,2,0.0
63012,5,4,1,0,5,0.0
63013,1,1,0,0,1,0.0
63014,5,2,1,2,4,40.0
63015,1,1,0,0,1,0.0
63016,1,1,0,0,1,0.0
63017,2,1,1,0,1,0.0
63019,1,1,0,0,1,0.0
63020,2,1,0,1,2,50.0
63021,2,0,1,1,2,50.0
63022,1,1,0,0,1,0.0
63023,1,1,0,0,1,0.0
63025,1,1,0,0,1,0.0
63026,3,3,0,0,3,0.0
63027,2,2,0,0,2,0.0
63028,2,0,2,0,2,0.0
63029,1,1,0,0,1,0.0
63030,1,1,0,0,1,0.0
63031,1,1,0,0,1,0.0
63032,2,1,1,0,2,0.0
63033,2,2,0,0,2,0.0
63034,2,1,1,0,2,0.0
63035,1,1,0,0,1,0.0
63036,2,2,0,0,2,0.0
63037,2,1,1,0,2,0.0
63038,1,1,0,0,1,0.0
63039,1,1,0,0,1,0.0
63041,2,1,1,0,1,0.0
63042,1,1,0,0,1,0.0
63043,3,0,0,3,3,100.0
63044,1,0,1,0,1,0.0
63045,1,1,0,0,1,0.0
63046,1,1,0,0,1,0.0
63048,2,1,1,0,2,0.0
63049,3,3,0,0,3,0.0
63050,3,2,1,0,3,0.0
63051,1,1,0,0,1,0.0
63052,2,1,1,0,2,0.0
63054,3,3,0,0,2,0.0
63055,1,0,1,0,1,0.0
63056,2,2,0,0,2,0.0
63057,1,1,0,0,1,0.0
63058,4,4,0,0,4,0.0
63059,2,1,0,1,2,50.0
63060,1,1,0,0,1,0.0
63061,2,2,0,0,2,0.0
63062,1,1,0,0,1,0.0
63064,2,2,0,0,2,0.0
63065,1,1,0,0,1,0.0
63066,9,3,6,0,7,0.0
63067,2,1,1,0,2,0.0
63068,1,1,0,0,1,0.0
63069,1,1,0,0,1,0.0
63070,2,1,1,0,2,0.0
63072,4,4,0,0,4,0.0
63073,1,1,0,0,1,0.0
63074,1,1,0,0,1,0.0
63075,3,3,0,0,3,0.0
63076,4,4,0,0,4,0.0
63077,3,3,0,0,3,0.0
63078,1,1,0,0,1,0.0
63080,2,2,0,0,2,0.0
63081,1,0,0,1,1,100.0
63083,2,1,1,0,2,0.0
63084,3,2,0,1,3,33.33
63085,4,2,2,0,4,0.0
63087,2,2,0,0,2,0.0
63088,1,0,1,0,1,0.0
63090,2,2,0,0,2,0.0
63091,1,1,0,0,1,0.0
63092,1,0,0,1,1,100.0
63093,1,1,0,0,1,0.0
63094,1,0,1,0,1,0.0
63095,5,3,2,0,5,0.0
63097,5,3,1,1,5,20.0
63098,3,2,1,0,3,0.0
63099,2,2,0,0,2,0.0
63100,1,1,0,0,1,0.0
63101,2,2,0,0,2,0.0
63102,4,4,0,0,4,0.0
63103,2,2,0,0,2,0.0
63105,1,0,1,0,1,0.0
60187,9,9,0,0,9,0.0
63106,1,1,0,0,1,0.0
63107,2,0,2,0,2,0.0
63108,1,0,1,0,1,0.0
63109,1,1,0,0,1,0.0
63110,1,1,0,0,1,0.0
63112,1,0,1,0,1,0.0
63113,1,1,0,0,1,0.0
63114,1,0,1,0,1,0.0
63115,1,0,1,0,1,0.0
63116,1,1,0,0,1,0.0
63118,2,2,0,0,2,0.0
63119,2,1,1,0,2,0.0
63120,3,3,0,0,3,0.0
63122,1,1,0,0,1,0.0
63123,1,1,0,0,1,0.0
63124,1,0,1,0,1,0.0
63125,6,6,0,0,6,0.0
63126,1,1,0,0,1,0.0
63127,1,1,0,0,1,0.0
63128,2,2,0,0,2,0.0
63130,3,2,1,0,2,0.0
63131,2,1,1,0,2,0.0
63132,1,1,0,0,1,0.0
63133,1,0,1,0,1,0.0
63134,1,1,0,0,1,0.0
63135,2,0,2,0,2,0.0
63136,1,1,0,0,1,0.0
63137,11,10,1,0,11,0.0
63138,1,1,0,0,1,0.0
63139,2,1,1,0,2,0.0
63140,2,1,1,0,2,0.0
63141,1,1,0,0,1,0.0
63142,2,2,0,0,2,0.0
63143,2,2,0,0,2,0.0
63144,1,1,0,0,1,0.0
63145,1,1,0,0,1,0.0
63148,1,1,0,0,1,0.0
63149,1,1,0,0,1,0.0
63150,8,7,0,1,8,12.5
63151,6,6,0,0,6,0.0
63152,2,2,0,0,2,0.0
63154,1,0,1,0,1,0.0
63155,2,2,0,0,2,0.0
63156,2,2,0,0,2,0.0
63157,3,3,0,0,3,0.0
63158,3,3,0,0,3,0.0
63159,1,0,0,1,1,100.0
63160,1,0,1,0,1,0.0
63161,2,2,0,0,2,0.0
63162,1,0,0,1,1,100.0
63163,1,1,0,0,1,0.0
63164,1,1,0,0,1,0.0
63165,6,6,0,0,6,0.0
63167,1,1,0,0,1,0.0
63168,5,3,2,0,5,0.0
63169,2,0,2,0,2,0.0
63170,1,1,0,0,1,0.0
63171,4,4,0,0,4,0.0
63172,1,1,0,0,1,0.0
63173,4,1,2,1,4,25.0
63174,1,0,1,0,1,0.0
63175,2,1,1,0,2,0.0
63176,6,5,1,0,6,0.0
63177,3,0,3,0,3,0.0
63178,1,0,0,1,1,100.0
63180,11,4,7,0,10,0.0
63181,13,12,1,0,13,0.0
63182,1,0,1,0,1,0.0
63183,3,1,2,0,3,0.0
63184,4,4,0,0,4,0.0
63185,2,2,0,0,2,0.0
63186,8,6,2,0,8,0.0
63187,2,2,0,0,2,0.0
63189,1,0,1,0,1,0.0
63190,2,0,1,1,2,50.0
63191,1,1,0,0,1,0.0
63192,1,1,0,0,1,0.0
63193,1,1,0,0,1,0.0
63194,1,0,0,1,1,100.0
63195,3,3,0,0,3,0.0
63196,1,0,0,1,1,100.0
63197,4,3,1,0,4,0.0
63198,2,2,0,0,2,0.0
63199,2,2,0,0,2,0.0
63200,3,3,0,0,3,0.0
63201,1,1,0,0,1,0.0
63202,2,2,0,0,2,0.0
63203,6,5,1,0,6,0.0
63204,4,1,2,1,4,25.0
63205,1,1,0,0,1,0.0
63206,1,1,0,0,1,0.0
63207,6,0,6,0,6,0.0
63208,2,1,1,0,2,0.0
63209,2,1,1,0,2,0.0
63210,2,2,0,0,2,0.0
63211,5,4,1,0,5,0.0
63212,1,1,0,0,1,0.0
63213,1,0,1,0,1,0.0
63214,1,0,1,0,1,0.0
63215,2,2,0,0,2,0.0
63216,1,0,1,0,1,0.0
63218,2,1,1,0,2,0.0
63219,1,1,0,0,1,0.0
63221,1,1,0,0,1,0.0
63222,3,3,0,0,3,0.0
63223,1,0,1,0,1,0.0
63225,2,2,0,0,2,0.0
63227,2,2,0,0,2,0.0
63228,1,0,1,0,1,0.0
63229,3,1,2,0,3,0.0
63230,6,6,0,0,6,0.0
63231,1,1,0,0,1,0.0
63232,1,1,0,0,1,0.0
63233,1,1,0,0,1,0.0
63235,5,5,0,0,4,0.0
63236,1,0,1,0,1,0.0
63237,1,1,0,0,1,0.0
63239,1,0,1,0,1,0.0
63240,2,1,1,0,2,0.0
63241,1,1,0,0,1,0.0
63242,1,1,0,0,1,0.0
63243,3,3,0,0,3,0.0
63244,1,0,1,0,1,0.0
63245,3,3,0,0,3,0.0
63247,2,0,2,0,2,0.0
63250,1,1,0,0,1,0.0
63251,1,0,0,1,1,100.0
63252,2,0,1,1,2,50.0
63253,1,1,0,0,1,0.0
63254,1,1,0,0,1,0.0
63255,3,1,1,1,3,33.33
63256,1,1,0,0,1,0.0
63257,2,2,0,0,2,0.0
63258,2,0,2,0,2,0.0
63259,1,1,0,0,1,0.0
63260,3,1,2,0,3,0.0
63261,1,1,0,0,1,0.0
63262,3,2,1,0,3,0.0
63264,2,1,1,0,2,0.0
63265,4,3,1,0,3,0.0
63266,1,1,0,0,1,0.0
63267,13,13,0,0,13,0.0
63268,1,0,1,0,1,0.0
63269,6,6,0,0,6,0.0
63271,1,1,0,0,1,0.0
63272,1,1,0,0,1,0.0
63273,1,1,0,0,1,0.0
63274,1,1,0,0,1,0.0
63275,2,2,0,0,2,0.0
63276,2,1,1,0,2,0.0
63277,1,1,0,0,1,0.0
63278,3,2,1,0,3,0.0
63279,1,0,1,0,1,0.0
63280,3,3,0,0,3,0.0
63281,1,0,0,1,1,100.0
63282,10,9,1,0,10,0.0
63285,3,2,1,0,3,0.0
63286,1,1,0,0,1,0.0
63287,1,0,1,0,1,0.0
63289,2,2,0,0,2,0.0
63290,1,0,1,0,1,0.0
63291,1,0,1,0,1,0.0
63292,1,1,0,0,1,0.0
63294,1,0,1,0,1,0.0
63295,1,1,0,0,1,0.0
63296,1,1,0,0,1,0.0
63297,3,3,0,0,3,0.0
63298,2,2,0,0,2,0.0
63299,1,1,0,0,1,0.0
63300,1,0,0,1,1,100.0
63301,1,0,0,1,1,100.0
63302,7,5,2,0,7,0.0
63303,1,1,0,0,1,0.0
63304,1,1,0,0,1,0.0
63305,1,1,0,0,1,0.0
63306,2,2,0,0,2,0.0
63307,2,2,0,0,2,0.0
63308,3,0,2,1,2,33.33
63309,2,2,0,0,2,0.0
63310,5,4,1,0,5,0.0
63311,1,1,0,0,1,0.0
63312,2,1,1,0,2,0.0
63313,1,0,0,1,1,100.0
63314,1,1,0,0,1,0.0
63316,1,1,0,0,1,0.0
63317,2,0,2,0,2,0.0
63318,1,0,1,0,1,0.0
63319,3,3,0,0,3,0.0
63320,1,0,1,0,1,0.0
63322,2,2,0,0,2,0.0
63323,3,3,0,0,3,0.0
63324,3,3,0,0,3,0.0
63326,1,1,0,0,1,0.0
63327,1,1,0,0,1,0.0
63328,1,1,0,0,1,0.0
63329,1,0,0,1,1,100.0
63330,12,10,2,0,12,0.0
62660,1,1,0,0,1,0.0
62665,1,1,0,0,1,0.0
62688,1,1,0,0,1,0.0
62693,1,1,0,0,1,0.0
62698,1,1,0,0,1,0.0
62710,1,0,1,0,1,0.0
62711,1,1,0,0,1,0.0
62712,1,1,0,0,1,0.0
62716,1,1,0,0,1,0.0
62725,1,0,1,0,1,0.0
62743,3,2,1,0,2,0.0
62780,1,1,0,0,1,0.0
62793,1,1,0,0,1,0.0
62819,1,1,0,0,1,0.0
62829,1,1,0,0,1,0.0
62832,3,1,2,0,3,0.0
62837,1,1,0,0,1,0.0
62840,9,3,5,1,9,11.11
62851,1,1,0,0,1,0.0
62876,1,1,0,0,1,0.0
62880,3,3,0,0,3,0.0
62893,1,1,0,0,1,0.0
62896,1,1,0,0,1,0.0
62897,1,1,0,0,1,0.0
62923,1,1,0,0,1,0.0
62933,2,2,0,0,2,0.0
62945,1,0,1,0,1,0.0
62950,1,1,0,0,1,0.0
62973,1,1,0,0,1,0.0
62975,1,1,0,0,1,0.0
62990,1,1,0,0,1,0.0
63001,1,0,1,0,1,0.0
63018,1,1,0,0,1,0.0
63024,1,1,0,0,1,0.0
63040,1,0,0,1,1,100.0
63047,1,1,0,0,1,0.0
63071,1,1,0,0,1,0.0
63079,1,0,0,1,1,100.0
63082,1,0,0,1,1,100.0
63086,2,1,0,1,2,50.0
63089,2,2,0,0,2,0.0
63096,1,1,0,0,1,0.0
63111,2,1,1,0,2,0.0
63121,1,1,0,0,1,0.0
63129,1,0,1,0,1,0.0
63146,1,1,0,0,1,0.0
63147,1,0,1,0,1,0.0
63153,1,0,1,0,1,0.0
63179,4,0,1,3,4,75.0
63188,1,1,0,0,1,0.0
63217,8,8,0,0,8,0.0
63220,1,0,1,0,1,0.0
63224,1,1,0,0,1,0.0
63226,1,0,1,0,1,0.0
63234,1,1,0,0,1,0.0
63238,1,1,0,0,1,0.0
63246,1,1,0,0,1,0.0
63249,3,2,1,0,3,0.0
63263,1,1,0,0,1,0.0
63270,1,1,0,0,1,0.0
63283,2,2,0,0,2,0.0
63284,1,1,0,0,1,0.0
63293,2,2,0,0,2,0.0
63315,1,0,1,0,1,0.0
63321,1,1,0,0,1,0.0
63325,1,0,1,0,1,0.0
63331,2,1,1,0,2,0.0
63332,1,1,0,0,1,0.0
63333,6,4,0,2,6,33.33
63334,1,0,1,0,1,0.0
63335,1,0,1,0,1,0.0
63337,1,1,0,0,1,0.0
63338,3,1,2,0,3,0.0
63339,1,1,0,0,1,0.0
63340,15,10,5,0,14,0.0
63341,2,2,0,0,2,0.0
63342,2,2,0,0,2,0.0
63344,1,1,0,0,1,0.0
63345,1,0,1,0,1,0.0
63346,3,3,0,0,3,0.0
63347,3,2,0,1,3,33.33
63348,4,2,2,0,4,0.0
63349,1,1,0,0,1,0.0
63350,6,4,1,1,5,16.67
63351,17,17,0,0,17,0.0
63352,1,0,0,1,1,100.0
63353,2,0,2,0,2,0.0
63354,2,2,0,0,2,0.0
63355,2,1,1,0,2,0.0
63356,1,0,0,1,1,100.0
63357,1,1,0,0,1,0.0
63358,1,1,0,0,1,0.0
63359,1,1,0,0,1,0.0
63361,1,0,1,0,1,0.0
63362,7,6,1,0,7,0.0
63363,2,2,0,0,2,0.0
63364,2,1,1,0,2,0.0
63366,2,2,0,0,2,0.0
63367,2,2,0,0,2,0.0
63368,1,1,0,0,1,0.0
63369,1,1,0,0,1,0.0
63370,1,1,0,0,1,0.0
63371,2,0,2,0,2,0.0
63372,4,4,0,0,4,0.0
63373,1,0,1,0,1,0.0
63374,1,1,0,0,1,0.0
63375,2,2,0,0,2,0.0
63377,1,1,0,0,1,0.0
63378,3,2,1,0,3,0.0
63379,5,5,0,0,5,0.0
63380,1,0,1,0,1,0.0
63381,1,1,0,0,1,0.0
63382,1,0,0,1,1,100.0
63383,1,1,0,0,1,0.0
63384,1,1,0,0,1,0.0
63386,1,1,0,0,1,0.0
63387,1,1,0,0,1,0.0
63388,6,6,0,0,6,0.0
63389,2,1,0,1,2,50.0
63390,1,0,0,1,1,100.0
63391,1,1,0,0,1,0.0
