shop_id,total_interactions,clicks,cart_additions,purchases,unique_products,unique_brands,purchase_share_percent
24773949,1,1,0,0,1,1,0.0
60604909,1,0,1,0,1,1,0.0
65069936,1,0,1,0,1,1,0.0
48659161,2,0,1,1,2,2,50.0
78380206,2,2,0,0,2,1,0.0
92269798,1,1,0,0,1,1,0.0
35251263,1,1,0,0,1,1,0.0
62257505,1,1,0,0,1,1,0.0
41399761,2,2,0,0,2,2,0.0
67327498,1,0,0,1,1,1,100.0
45802690,2,1,1,0,2,1,0.0
67023036,2,1,1,0,2,1,0.0
8844471,4,2,1,1,1,1,25.0
38843371,2,1,0,1,2,1,50.0
35607725,4,4,0,0,3,1,0.0
41029615,1,1,0,0,1,1,0.0
24969607,2,1,0,1,2,1,50.0
17020051,2,0,2,0,2,1,0.0
37386699,1,0,0,1,1,1,100.0
50550794,2,0,2,0,2,2,0.0
99678873,1,1,0,0,1,1,0.0
72501894,3,2,1,0,3,3,0.0
54615797,1,0,1,0,1,1,0.0
57051539,3,3,0,0,3,2,0.0
99243385,1,0,1,0,1,1,0.0
40584827,3,1,1,1,3,1,33.33
49346709,1,0,1,0,1,1,0.0
41111879,1,1,0,0,1,1,0.0
19008368,5,4,0,1,5,1,20.0
87658732,3,2,1,0,3,1,0.0
37917740,2,0,2,0,2,1,0.0
49169744,8,3,4,1,6,1,12.5
61989670,1,0,1,0,1,1,0.0
14990284,1,1,0,0,1,1,0.0
59786653,1,1,0,0,1,1,0.0
65936118,1,1,0,0,1,1,0.0
2279359,2,1,0,1,2,1,50.0
15830091,1,1,0,0,1,1,0.0
57166491,1,1,0,0,1,1,0.0
66992549,2,2,0,0,1,1,0.0
70780961,2,2,0,0,2,2,0.0
96460551,4,2,2,0,3,1,0.0
95497850,4,4,0,0,4,1,0.0
7233959,1,1,0,0,1,1,0.0
10171309,2,2,0,0,2,1,0.0
16941205,1,0,1,0,1,1,0.0
71700444,3,2,1,0,3,1,0.0
10746948,1,1,0,0,1,1,0.0
65523222,5,3,1,1,5,1,20.0
60348063,1,1,0,0,1,1,0.0
76309086,3,1,1,1,3,2,33.33
59823166,1,1,0,0,1,1,0.0
57354372,1,1,0,0,1,1,0.0
54234409,3,0,1,2,3,1,66.67
98131269,2,1,1,0,2,1,0.0
25705449,3,3,0,0,3,1,0.0
20045318,1,1,0,0,1,1,0.0
83486919,1,1,0,0,1,1,0.0
2619124,1,1,0,0,1,1,0.0
76618938,7,7,0,0,7,2,0.0
14426276,1,1,0,0,1,1,0.0
20494342,2,1,1,0,2,1,0.0
68797003,2,2,0,0,2,1,0.0
55962606,2,2,0,0,2,1,0.0
41849742,2,1,1,0,1,1,0.0
75032847,3,3,0,0,3,3,0.0
45689906,3,1,2,0,2,1,0.0
16647598,2,2,0,0,2,1,0.0
83217142,2,2,0,0,2,1,0.0
21166466,1,1,0,0,1,1,0.0
45814155,2,0,1,1,2,1,50.0
49915820,2,0,1,1,1,1,50.0
53674787,1,1,0,0,1,1,0.0
39575094,1,1,0,0,1,1,0.0
53728339,1,0,1,0,1,1,0.0
56564900,1,1,0,0,1,1,0.0
89660883,2,2,0,0,2,2,0.0
78309891,1,1,0,0,1,1,0.0
55922309,3,2,1,0,3,3,0.0
42396489,1,0,1,0,1,1,0.0
203627,1,1,0,0,1,1,0.0
65182533,2,2,0,0,1,1,0.0
81128541,1,1,0,0,1,1,0.0
20834115,4,2,1,1,4,2,25.0
93926291,5,4,0,1,3,1,20.0
88467418,1,1,0,0,1,1,0.0
80916532,1,1,0,0,1,1,0.0
28747553,1,1,0,0,1,1,0.0
75287363,3,2,1,0,3,3,0.0
32832471,2,2,0,0,2,1,0.0
17627743,2,2,0,0,2,2,0.0
39382220,1,1,0,0,1,1,0.0
86910941,2,2,0,0,2,1,0.0
29385566,2,1,1,0,1,1,0.0
83074635,1,1,0,0,1,1,0.0
90611440,4,3,1,0,2,1,0.0
37066029,1,1,0,0,1,1,0.0
95174130,1,1,0,0,1,1,0.0
14738998,3,3,0,0,3,1,0.0
52046188,2,2,0,0,2,1,0.0
96531383,3,2,1,0,3,1,0.0
75378305,2,1,0,1,2,2,50.0
6230018,1,1,0,0,1,1,0.0
62027180,3,3,0,0,3,1,0.0
73277643,1,1,0,0,1,1,0.0
9926156,6,6,0,0,6,1,0.0
80513016,1,1,0,0,1,1,0.0
18971087,2,0,2,0,2,1,0.0
18245913,1,1,0,0,1,1,0.0
57091462,2,1,1,0,2,1,0.0
55663590,1,1,0,0,1,1,0.0
60574591,1,1,0,0,1,1,0.0
63782369,1,0,1,0,1,1,0.0
86272331,1,1,0,0,1,1,0.0
95428761,1,0,1,0,1,1,0.0
74244708,3,2,1,0,3,1,0.0
55522750,1,0,1,0,1,1,0.0
54009338,1,1,0,0,1,1,0.0
74209220,1,1,0,0,1,1,0.0
29457296,1,1,0,0,1,1,0.0
61271642,2,2,0,0,2,1,0.0
53303449,1,1,0,0,1,1,0.0
97022008,4,2,1,1,4,1,25.0
60788699,3,3,0,0,3,1,0.0
93730252,1,1,0,0,1,1,0.0
95009640,5,5,0,0,5,1,0.0
16901732,1,1,0,0,1,1,0.0
96099054,4,2,2,0,4,1,0.0
34387972,3,3,0,0,3,2,0.0
30846845,1,1,0,0,1,1,0.0
55675595,4,4,0,0,4,1,0.0
333584,3,3,0,0,3,1,0.0
12470376,1,1,0,0,1,1,0.0
76095526,2,2,0,0,2,1,0.0
60320610,2,0,1,1,2,1,50.0
48601588,2,2,0,0,2,1,0.0
74054195,1,1,0,0,1,1,0.0
17393336,1,1,0,0,1,1,0.0
4960288,1,0,0,1,1,1,100.0
3737806,1,0,1,0,1,1,0.0
2571347,1,0,1,0,1,1,0.0
36807685,2,2,0,0,2,1,0.0
14023284,1,1,0,0,1,1,0.0
23278724,2,2,0,0,2,2,0.0
23192185,2,0,1,1,2,1,50.0
61543979,2,1,1,0,2,1,0.0
17450446,6,4,2,0,6,1,0.0
24863441,2,0,2,0,2,2,0.0
72256604,2,2,0,0,2,1,0.0
44444210,1,0,1,0,1,1,0.0
38515613,3,3,0,0,3,1,0.0
6997380,1,1,0,0,1,1,0.0
69754991,5,4,1,0,4,1,0.0
94151378,3,3,0,0,3,2,0.0
97313302,2,1,1,0,1,1,0.0
47574013,1,0,1,0,1,1,0.0
73885408,1,1,0,0,1,1,0.0
83564665,5,5,0,0,5,1,0.0
61881772,1,0,1,0,1,1,0.0
18802056,2,2,0,0,2,1,0.0
98612233,2,2,0,0,2,1,0.0
39611086,1,1,0,0,1,1,0.0
34263204,1,1,0,0,1,1,0.0
6060213,1,1,0,0,1,1,0.0
88594829,1,1,0,0,1,1,0.0
45571725,2,2,0,0,2,1,0.0
89462875,1,1,0,0,1,1,0.0
57065200,3,3,0,0,3,1,0.0
54590433,6,4,1,1,2,1,16.67
9355215,3,3,0,0,3,1,0.0
92175237,1,1,0,0,1,1,0.0
4739890,1,1,0,0,1,1,0.0
40513371,1,1,0,0,1,1,0.0
37433724,1,1,0,0,1,1,0.0
87640153,1,1,0,0,1,1,0.0
77651282,1,1,0,0,1,1,0.0
36756946,2,2,0,0,2,2,0.0
46967737,2,2,0,0,2,1,0.0
15143193,2,2,0,0,2,1,0.0
98866717,1,0,1,0,1,1,0.0
47787896,2,1,1,0,2,1,0.0
26424654,3,1,1,1,2,1,33.33
91992779,1,1,0,0,1,1,0.0
92481994,1,1,0,0,1,1,0.0
57157,2,1,0,1,2,1,50.0
48835076,5,3,1,1,5,1,20.0
16996166,1,1,0,0,1,1,0.0
48372076,1,0,1,0,1,1,0.0
70195391,1,1,0,0,1,1,0.0
51515082,2,1,1,0,2,2,0.0
24151420,1,0,1,0,1,1,0.0
14618673,1,1,0,0,1,1,0.0
80248590,3,3,0,0,3,1,0.0
57503002,1,1,0,0,1,1,0.0
68437239,1,1,0,0,1,1,0.0
30975804,1,1,0,0,1,1,0.0
68377463,1,1,0,0,1,1,0.0
74764870,2,2,0,0,2,1,0.0
23429833,1,1,0,0,1,1,0.0
67979548,1,1,0,0,1,1,0.0
91838913,2,2,0,0,2,1,0.0
89813467,2,2,0,0,2,1,0.0
55196734,2,1,1,0,2,1,0.0
65136046,2,2,0,0,2,2,0.0
77768691,1,1,0,0,1,1,0.0
33068704,1,1,0,0,1,1,0.0
72781875,1,1,0,0,1,1,0.0
53848304,4,3,1,0,4,1,0.0
57733803,4,4,0,0,4,1,0.0
71230524,4,2,2,0,4,1,0.0
83563594,1,1,0,0,1,1,0.0
14226625,1,1,0,0,1,1,0.0
90042090,2,1,1,0,1,1,0.0
83743278,1,0,1,0,1,1,0.0
1022645,2,1,1,0,2,1,0.0
63636138,1,1,0,0,1,1,0.0
66211703,1,0,1,0,1,1,0.0
19858205,3,3,0,0,3,1,0.0
91743608,5,4,0,1,3,1,20.0
60416625,3,3,0,0,2,1,0.0
38994410,1,1,0,0,1,1,0.0
37833017,4,3,1,0,4,2,0.0
71212761,1,1,0,0,1,1,0.0
9160628,1,0,1,0,1,1,0.0
3249924,1,1,0,0,1,1,0.0
29591265,1,1,0,0,1,1,0.0
91296515,2,0,1,1,2,1,50.0
35169592,2,2,0,0,2,1,0.0
94344588,2,2,0,0,2,1,0.0
64015426,3,2,1,0,3,1,0.0
86210607,6,5,1,0,4,1,0.0
98965459,1,0,1,0,1,1,0.0
15215781,1,1,0,0,1,1,0.0
60331756,1,0,1,0,1,1,0.0
18520247,2,2,0,0,2,1,0.0
9771405,2,2,0,0,2,1,0.0
21256049,1,1,0,0,1,1,0.0
54405870,1,0,0,1,1,1,100.0
53284616,1,1,0,0,1,1,0.0
46593274,1,1,0,0,1,1,0.0
65451638,1,0,1,0,1,1,0.0
57798328,1,0,1,0,1,1,0.0
7379921,2,2,0,0,2,2,0.0
89144717,3,3,0,0,3,1,0.0
91129161,3,3,0,0,3,3,0.0
87775625,2,2,0,0,2,1,0.0
52459256,3,2,1,0,3,1,0.0
80955295,3,3,0,0,3,1,0.0
57873854,1,0,1,0,1,1,0.0
32688996,4,2,2,0,3,1,0.0
4560225,1,1,0,0,1,1,0.0
67259627,4,3,0,1,2,1,25.0
51773342,1,1,0,0,1,1,0.0
59487317,1,1,0,0,1,1,0.0
33143937,2,1,1,0,1,1,0.0
27303914,1,1,0,0,1,1,0.0
82368784,6,3,1,2,6,5,33.33
66332254,1,1,0,0,1,1,0.0
69200066,2,2,0,0,2,1,0.0
30836800,2,1,0,1,1,1,50.0
55657185,1,1,0,0,1,1,0.0
52366066,1,0,1,0,1,1,0.0
67719137,2,2,0,0,2,1,0.0
38891158,3,2,1,0,3,1,0.0
22019473,2,0,2,0,2,1,0.0
80923773,1,0,0,1,1,1,100.0
5401576,4,4,0,0,4,1,0.0
15694665,3,1,1,1,2,1,33.33
53616658,2,2,0,0,1,1,0.0
46936119,1,1,0,0,1,1,0.0
10702441,2,2,0,0,1,1,0.0
84143326,1,1,0,0,1,1,0.0
7808358,1,0,0,1,1,1,100.0
97411526,2,1,1,0,2,1,0.0
22975805,2,1,0,1,2,2,50.0
13118643,4,3,1,0,4,1,0.0
69669411,3,3,0,0,3,1,0.0
60109489,4,3,1,0,1,1,0.0
70456426,1,1,0,0,1,1,0.0
66059261,1,1,0,0,1,1,0.0
38216732,1,1,0,0,1,1,0.0
87153748,1,1,0,0,1,1,0.0
38127523,2,2,0,0,1,1,0.0
57761903,2,2,0,0,1,1,0.0
66698680,4,2,1,1,3,1,25.0
64585084,1,1,0,0,1,1,0.0
91978995,2,2,0,0,2,1,0.0
23751560,2,1,1,0,2,1,0.0
90229987,1,1,0,0,1,1,0.0
14941532,3,3,0,0,2,1,0.0
44013570,1,0,1,0,1,1,0.0
99913906,1,0,1,0,1,1,0.0
40659837,2,1,0,1,2,1,50.0
82808629,1,0,1,0,1,1,0.0
77848142,2,2,0,0,1,1,0.0
30174392,4,2,2,0,4,1,0.0
90957726,3,3,0,0,2,1,0.0
95385840,1,0,1,0,1,1,0.0
69075117,1,1,0,0,1,1,0.0
64850765,1,1,0,0,1,1,0.0
58181565,2,0,1,1,2,2,50.0
18923749,1,0,0,1,1,1,100.0
45814220,1,1,0,0,1,1,0.0
71439109,2,2,0,0,2,1,0.0
21795473,1,0,1,0,1,1,0.0
87410993,2,2,0,0,2,2,0.0
42865060,4,4,0,0,3,1,0.0
1682909,5,2,3,0,5,1,0.0
82958370,1,1,0,0,1,1,0.0
5665161,1,0,1,0,1,1,0.0
54707781,1,0,1,0,1,1,0.0
16787048,1,1,0,0,1,1,0.0
47548883,1,0,1,0,1,1,0.0
80028662,2,1,1,0,2,1,0.0
11449771,3,2,1,0,3,1,0.0
45272838,1,1,0,0,1,1,0.0
83565966,2,1,0,1,2,1,50.0
68581345,1,1,0,0,1,1,0.0
97493701,3,3,0,0,3,3,0.0
5720038,3,3,0,0,3,1,0.0
15172221,1,1,0,0,1,1,0.0
40734182,2,1,1,0,2,1,0.0
71732371,1,0,1,0,1,1,0.0
45092428,1,1,0,0,1,1,0.0
84112730,1,0,1,0,1,1,0.0
87356317,3,2,1,0,3,2,0.0
41794754,2,2,0,0,2,1,0.0
74960543,1,0,1,0,1,1,0.0
99248351,1,1,0,0,1,1,0.0
96281583,3,1,2,0,3,1,0.0
90302026,1,0,0,1,1,1,100.0
40186240,1,1,0,0,1,1,0.0
34764410,1,0,0,1,1,1,100.0
86278948,1,1,0,0,1,1,0.0
26384713,2,2,0,0,2,1,0.0
14231671,2,2,0,0,2,1,0.0
82292853,1,1,0,0,1,1,0.0
34305405,2,1,1,0,2,1,0.0
10069491,3,2,1,0,3,1,0.0
40361609,2,1,1,0,2,2,0.0
80674630,2,1,1,0,1,1,0.0
20218168,4,3,1,0,4,1,0.0
53964768,1,1,0,0,1,1,0.0
92188225,2,1,1,0,2,1,0.0
85785919,1,1,0,0,1,1,0.0
58020260,1,1,0,0,1,1,0.0
23510773,1,1,0,0,1,1,0.0
36504039,2,2,0,0,2,1,0.0
78981930,1,1,0,0,1,1,0.0
75822825,2,2,0,0,2,1,0.0
71290304,2,1,1,0,2,1,0.0
76588851,2,1,1,0,2,1,0.0
61065278,2,2,0,0,2,1,0.0
63922012,3,2,1,0,3,1,0.0
1934071,1,1,0,0,1,1,0.0
87620626,1,1,0,0,1,1,0.0
94045373,2,2,0,0,2,1,0.0
46763011,2,2,0,0,2,1,0.0
66066575,1,1,0,0,1,1,0.0
34327135,1,1,0,0,1,1,0.0
49334841,2,2,0,0,1,1,0.0
55862070,1,0,1,0,1,1,0.0
55471032,1,1,0,0,1,1,0.0
497676,1,1,0,0,1,1,0.0
85710371,1,0,1,0,1,1,0.0
63840715,1,1,0,0,1,1,0.0
85566901,1,0,0,1,1,1,100.0
93937074,1,1,0,0,1,1,0.0
14497044,1,0,1,0,1,1,0.0
81928469,3,3,0,0,3,3,0.0
74659140,1,0,1,0,1,1,0.0
31992986,4,2,2,0,3,1,0.0
57732129,1,1,0,0,1,1,0.0
3762226,1,1,0,0,1,1,0.0
60776181,2,2,0,0,2,1,0.0
35333295,1,1,0,0,1,1,0.0
67547191,1,1,0,0,1,1,0.0
90859555,2,2,0,0,2,1,0.0
27879963,2,2,0,0,2,1,0.0
86324015,1,1,0,0,1,1,0.0
82974782,2,0,1,1,2,1,50.0
9349522,2,1,1,0,2,1,0.0
11082283,2,2,0,0,2,2,0.0
20234973,1,1,0,0,1,1,0.0
61426032,4,3,1,0,4,1,0.0
72008227,1,1,0,0,1,1,0.0
42682522,3,3,0,0,3,1,0.0
50270140,2,1,1,0,1,1,0.0
68047084,2,0,1,1,2,2,50.0
21656131,1,1,0,0,1,1,0.0
24774986,1,1,0,0,1,1,0.0
90509658,1,0,1,0,1,1,0.0
47573353,3,3,0,0,3,1,0.0
88496628,3,3,0,0,3,1,0.0
80019420,4,4,0,0,4,1,0.0
76694297,3,2,0,1,2,1,33.33
9307788,3,3,0,0,3,3,0.0
98152671,1,1,0,0,1,1,0.0
90162672,1,0,1,0,1,1,0.0
27361031,2,2,0,0,2,1,0.0
92728056,1,0,0,1,1,1,100.0
8020081,3,3,0,0,3,2,0.0
16256758,1,1,0,0,1,1,0.0
91895304,1,1,0,0,1,1,0.0
67683985,2,2,0,0,2,1,0.0
12317095,1,1,0,0,1,1,0.0
24024670,2,1,1,0,2,1,0.0
27188487,1,1,0,0,1,1,0.0
3657434,1,0,1,0,1,1,0.0
75589229,5,4,1,0,5,1,0.0
39959118,6,5,1,0,6,1,0.0
66139093,2,2,0,0,1,1,0.0
9246113,3,1,2,0,3,2,0.0
59456831,5,3,0,2,5,1,40.0
92478647,1,1,0,0,1,1,0.0
70268985,1,1,0,0,1,1,0.0
67651944,2,0,2,0,2,1,0.0
70198221,2,2,0,0,2,2,0.0
80999605,1,1,0,0,1,1,0.0
84753243,1,0,1,0,1,1,0.0
53806452,1,0,1,0,1,1,0.0
51147224,8,5,2,1,4,1,12.5
31903285,1,1,0,0,1,1,0.0
81202170,2,1,1,0,2,2,0.0
4222638,1,0,1,0,1,1,0.0
2816305,2,0,2,0,2,1,0.0
29129906,4,2,2,0,3,1,0.0
47034795,2,2,0,0,2,1,0.0
81827909,2,1,0,1,2,1,50.0
48412580,1,0,1,0,1,1,0.0
26968459,1,1,0,0,1,1,0.0
71861961,1,1,0,0,1,1,0.0
35931126,1,0,1,0,1,1,0.0
93974391,1,0,1,0,1,1,0.0
3689973,1,1,0,0,1,1,0.0
4590834,1,1,0,0,1,1,0.0
5783233,1,1,0,0,1,1,0.0
94440956,7,7,0,0,5,1,0.0
98016705,1,0,1,0,1,1,0.0
75654456,1,0,1,0,1,1,0.0
4811178,2,2,0,0,2,1,0.0
91604898,3,2,1,0,2,1,0.0
22586527,1,1,0,0,1,1,0.0
47281499,1,0,1,0,1,1,0.0
71004674,1,0,1,0,1,1,0.0
60817632,2,2,0,0,2,1,0.0
39967822,1,1,0,0,1,1,0.0
31881862,1,1,0,0,1,1,0.0
33724426,3,2,1,0,3,3,0.0
69062440,1,1,0,0,1,1,0.0
85192050,3,2,0,1,2,2,33.33
70948365,1,1,0,0,1,1,0.0
9405005,1,1,0,0,1,1,0.0
65027703,5,4,1,0,5,1,0.0
23336172,2,2,0,0,2,1,0.0
31725671,1,1,0,0,1,1,0.0
34909260,1,0,1,0,1,1,0.0
78476307,1,1,0,0,1,1,0.0
35164031,1,1,0,0,1,1,0.0
22940918,1,1,0,0,1,1,0.0
41285772,2,2,0,0,2,1,0.0
30136069,2,2,0,0,1,1,0.0
11897970,1,1,0,0,1,1,0.0
64182132,2,2,0,0,2,1,0.0
98947451,1,1,0,0,1,1,0.0
20696730,2,1,1,0,2,1,0.0
47290662,1,0,1,0,1,1,0.0
67721474,3,3,0,0,3,1,0.0
53076557,1,1,0,0,1,1,0.0
20542491,2,1,0,1,2,1,50.0
25658052,2,2,0,0,2,1,0.0
11320660,2,1,0,1,1,1,50.0
15508434,2,2,0,0,2,1,0.0
78187047,1,1,0,0,1,1,0.0
16344756,1,1,0,0,1,1,0.0
85961460,3,3,0,0,3,1,0.0
67308704,1,0,1,0,1,1,0.0
28727366,2,2,0,0,2,1,0.0
57936317,2,1,1,0,2,2,0.0
69773528,2,2,0,0,2,1,0.0
1347503,2,2,0,0,2,1,0.0
61710970,1,1,0,0,1,1,0.0
50532420,1,1,0,0,1,1,0.0
87312088,1,1,0,0,1,1,0.0
43918610,1,0,0,1,1,1,100.0
94370027,9,8,1,0,8,1,0.0
562342,1,1,0,0,1,1,0.0
94934362,2,1,1,0,2,1,0.0
62831155,1,0,1,0,1,1,0.0
62358045,3,1,2,0,3,1,0.0
79153225,2,2,0,0,2,1,0.0
65397041,1,1,0,0,1,1,0.0
43296470,1,1,0,0,1,1,0.0
24337532,1,0,1,0,1,1,0.0
79129177,3,1,2,0,3,1,0.0
62830480,1,1,0,0,1,1,0.0
41179484,2,2,0,0,2,1,0.0
89312794,4,3,1,0,4,1,0.0
55869926,2,2,0,0,2,1,0.0
73795897,1,1,0,0,1,1,0.0
20898865,2,2,0,0,2,1,0.0
9179034,1,1,0,0,1,1,0.0
89766398,2,2,0,0,2,1,0.0
55055449,1,1,0,0,1,1,0.0
57718942,3,3,0,0,3,1,0.0
26932898,6,3,2,1,4,1,16.67
67861000,2,2,0,0,2,1,0.0
2160232,1,1,0,0,1,1,0.0
67695784,3,3,0,0,2,1,0.0
30317011,1,1,0,0,1,1,0.0
30848313,1,0,0,1,1,1,100.0
89368048,1,1,0,0,1,1,0.0
39159134,2,1,1,0,2,1,0.0
56014986,1,1,0,0,1,1,0.0
70568646,1,1,0,0,1,1,0.0
15376298,2,2,0,0,2,1,0.0
95205477,1,1,0,0,1,1,0.0
29575863,2,1,1,0,2,1,0.0
78972884,2,2,0,0,2,1,0.0
37476972,1,1,0,0,1,1,0.0
72540814,2,0,2,0,2,2,0.0
58449002,1,1,0,0,1,1,0.0
65971479,3,1,1,1,2,1,33.33
93557458,1,0,1,0,1,1,0.0
82186581,1,1,0,0,1,1,0.0
16376682,1,1,0,0,1,1,0.0
24482094,1,1,0,0,1,1,0.0
53727487,2,2,0,0,1,1,0.0
73645449,1,1,0,0,1,1,0.0
15037798,1,1,0,0,1,1,0.0
3754991,1,1,0,0,1,1,0.0
57557318,8,5,3,0,6,1,0.0
46841930,2,1,1,0,2,1,0.0
69366065,4,4,0,0,2,1,0.0
59439525,3,3,0,0,2,1,0.0
75881937,2,2,0,0,2,1,0.0
18685477,1,1,0,0,1,1,0.0
7202158,1,0,1,0,1,1,0.0
76139188,1,1,0,0,1,1,0.0
97866441,1,0,1,0,1,1,0.0
38612743,2,2,0,0,1,1,0.0
2388829,1,1,0,0,1,1,0.0
1156508,1,1,0,0,1,1,0.0
49237761,1,0,1,0,1,1,0.0
76452376,1,1,0,0,1,1,0.0
4072857,1,1,0,0,1,1,0.0
22877192,1,1,0,0,1,1,0.0
38081488,5,4,1,0,5,1,0.0
19355525,1,1,0,0,1,1,0.0
49902568,2,1,1,0,2,2,0.0
8010809,1,1,0,0,1,1,0.0
49439546,2,1,1,0,2,1,0.0
70660252,2,2,0,0,2,1,0.0
6052324,1,1,0,0,1,1,0.0
42383879,4,4,0,0,4,1,0.0
23932150,1,1,0,0,1,1,0.0
37481304,1,1,0,0,1,1,0.0
77984792,4,3,1,0,4,1,0.0
67068189,1,1,0,0,1,1,0.0
56101313,4,2,2,0,3,3,0.0
53497736,1,1,0,0,1,1,0.0
41978172,2,2,0,0,2,1,0.0
77628726,1,1,0,0,1,1,0.0
60694730,1,1,0,0,1,1,0.0
56209981,4,4,0,0,4,1,0.0
61809216,1,1,0,0,1,1,0.0
63473584,1,1,0,0,1,1,0.0
24111102,1,1,0,0,1,1,0.0
46516842,1,1,0,0,1,1,0.0
43273700,2,1,1,0,1,1,0.0
38604466,2,2,0,0,2,1,0.0
70150438,4,4,0,0,4,1,0.0
53241734,5,0,4,1,5,1,20.0
37587900,1,1,0,0,1,1,0.0
41029739,1,1,0,0,1,1,0.0
24526028,10,9,1,0,9,1,0.0
7516692,1,1,0,0,1,1,0.0
41683215,5,5,0,0,3,1,0.0
31901286,2,2,0,0,2,2,0.0
45782608,2,2,0,0,2,1,0.0
28359646,1,0,1,0,1,1,0.0
46287449,1,1,0,0,1,1,0.0
11142934,4,2,1,1,3,1,25.0
35917441,2,1,1,0,2,1,0.0
675758,1,1,0,0,1,1,0.0
74457710,3,3,0,0,3,1,0.0
13943144,2,2,0,0,2,1,0.0
10746287,1,1,0,0,1,1,0.0
99457986,2,2,0,0,2,1,0.0
93777880,4,2,0,2,4,1,50.0
12312859,1,1,0,0,1,1,0.0
54812177,3,3,0,0,3,1,0.0
77833856,2,0,2,0,2,1,0.0
13387639,2,2,0,0,2,1,0.0
46714373,1,1,0,0,1,1,0.0
91462364,1,0,0,1,1,1,100.0
37689341,1,1,0,0,1,1,0.0
55134304,1,1,0,0,1,1,0.0
11614069,1,1,0,0,1,1,0.0
80281482,1,1,0,0,1,1,0.0
63580788,1,1,0,0,1,1,0.0
46104427,1,1,0,0,1,1,0.0
38589847,1,1,0,0,1,1,0.0
59348896,1,1,0,0,1,1,0.0
86858867,2,2,0,0,2,1,0.0
62806673,3,3,0,0,3,1,0.0
20695277,1,0,1,0,1,1,0.0
42623277,2,1,1,0,2,1,0.0
46634269,1,1,0,0,1,1,0.0
35453089,2,1,1,0,2,1,0.0
88720542,3,3,0,0,3,2,0.0
90115369,1,1,0,0,1,1,0.0
19866127,1,1,0,0,1,1,0.0
81131239,1,1,0,0,1,1,0.0
57505767,2,2,0,0,2,2,0.0
66481227,4,3,1,0,4,1,0.0
19347076,1,0,0,1,1,1,100.0
92443252,2,1,1,0,2,1,0.0
95322260,1,1,0,0,1,1,0.0
17650003,1,0,1,0,1,1,0.0
32700493,1,1,0,0,1,1,0.0
48003416,3,2,1,0,3,1,0.0
94857742,2,1,1,0,2,1,0.0
22979922,2,2,0,0,2,1,0.0
6906337,1,1,0,0,1,1,0.0
54345053,1,1,0,0,1,1,0.0
48289550,1,1,0,0,1,1,0.0
75075117,1,1,0,0,1,1,0.0
13474836,1,1,0,0,1,1,0.0
53127217,2,2,0,0,2,1,0.0
36303326,1,1,0,0,1,1,0.0
95794632,2,1,0,1,2,1,50.0
75457519,1,1,0,0,1,1,0.0
95389207,1,0,0,1,1,1,100.0
62316283,1,1,0,0,1,1,0.0
17550251,2,2,0,0,2,1,0.0
60375028,1,1,0,0,1,1,0.0
13821633,1,0,1,0,1,1,0.0
89251437,1,1,0,0,1,1,0.0
4339093,4,3,1,0,4,1,0.0
56778994,1,1,0,0,1,1,0.0
36764457,5,4,1,0,5,1,0.0
4002445,3,1,2,0,3,3,0.0
87870700,1,1,0,0,1,1,0.0
15796043,1,1,0,0,1,1,0.0
17391093,2,1,1,0,2,1,0.0
50706697,1,0,1,0,1,1,0.0
82909572,1,0,1,0,1,1,0.0
63037588,3,3,0,0,3,2,0.0
79823747,1,1,0,0,1,1,0.0
80257459,2,2,0,0,2,2,0.0
97169148,1,1,0,0,1,1,0.0
20241529,3,3,0,0,2,1,0.0
26054138,2,1,1,0,2,1,0.0
80583358,8,4,3,1,8,2,12.5
71010256,1,1,0,0,1,1,0.0
66857743,2,2,0,0,2,1,0.0
85847642,2,1,1,0,2,1,0.0
49415455,1,1,0,0,1,1,0.0
53014217,3,3,0,0,3,1,0.0
42514820,1,1,0,0,1,1,0.0
40115252,1,1,0,0,1,1,0.0
77791774,2,0,1,1,2,1,50.0
40631262,2,1,1,0,2,2,0.0
51171958,2,2,0,0,2,1,0.0
76781338,1,0,1,0,1,1,0.0
92539045,2,1,0,1,2,1,50.0
42022334,3,3,0,0,3,2,0.0
58950911,2,2,0,0,2,1,0.0
17855247,1,1,0,0,1,1,0.0
68461605,2,2,0,0,2,1,0.0
11598677,1,1,0,0,1,1,0.0
6374397,5,3,2,0,5,1,0.0
62168524,1,1,0,0,1,1,0.0
14706471,2,2,0,0,2,1,0.0
76377223,2,2,0,0,2,1,0.0
81411380,4,2,2,0,4,1,0.0
6114039,2,2,0,0,2,1,0.0
47825538,1,0,1,0,1,1,0.0
31384661,7,6,1,0,7,1,0.0
31834498,1,1,0,0,1,1,0.0
48185831,5,3,1,1,4,4,20.0
21403566,3,1,0,2,3,1,66.67
2842550,1,0,1,0,1,1,0.0
7248208,5,3,2,0,5,1,0.0
34283943,1,1,0,0,1,1,0.0
43628481,3,2,1,0,3,1,0.0
72337191,3,3,0,0,3,1,0.0
66593689,2,2,0,0,2,2,0.0
29320101,7,7,0,0,7,1,0.0
36010876,2,2,0,0,2,1,0.0
98950988,2,2,0,0,2,2,0.0
98273272,4,1,3,0,4,1,0.0
14563463,4,4,0,0,4,1,0.0
65259202,1,1,0,0,1,1,0.0
28525203,1,0,1,0,1,1,0.0
76693406,1,1,0,0,1,1,0.0
14173963,1,1,0,0,1,1,0.0
